id,x,y,ratio
1,0.307686876019478,1.0980178489210533,3.5686210056341294
2,0.2272559443202572,0.6925072944460826,3.047257120236981
3,0.14900166540473533,0.2656344920456317,1.7827618995001497
4,0.4486609905681111,0.3342059258817274,0.7448963313225505
5,0.34072944695386365,-0.05821762918031784,-0.1708617488179728
6,0.378261015746712,0.2792572579293263,0.7382660287580898
7,0.28416817986310844,-0.027638731137219374,-0.09726187904125544
8,0.16241811769704267,-0.71907160827564,-4.42728692138225
9,0.16649401579537831,0.5390515904976534,3.2376634554850883
10,0.39639686469681734,0.46407529987709173,1.17073403250058
11,0.18634851220722554,1.3207689659139747,7.087628177279125
12,0.3153238607939804,0.32133908603902894,1.019076340210672
13,0.25518345074654586,0.552806528866123,2.1663102652185047
14,0.2443880313685883,0.5898157706549971,2.413439673587908
15,0.28975564553219635,0.029549260833502955,0.10197993132879123
16,0.2426527857789296,0.18009855010708536,0.7422068101503905
17,0.22161879078408595,0.2448015170837147,1.1046063206897232
18,0.4626706295728301,0.4746583587525312,1.025909855550522
19,0.1330801997625896,0.5656199106734363,4.250218377207746
20,0.2064357783411814,-0.020657347988775332,-0.1000667043027514
21,0.5384105478538588,-0.14186584066028157,-0.263490084333913
22,0.3734489071120362,0.20271609717021605,0.5428215033158482
23,0.335055773172952,0.7095580716900564,2.1177312211951964
24,0.276444509025943,0.25605681603611746,0.9262503239378423
25,0.2775575768707331,0.4680356828820296,1.6862652000309393
26,0.3475753373226217,0.37047513038326657,1.0658844014567959
27,0.36734861031326677,0.761145700660396,2.07199831247846
28,0.3086263026808354,0.3221922702495844,1.0439559669766
29,0.23685239948634013,-0.26798851722015227,-1.131457894458054
30,0.19256045312123898,1.015539801332645,5.27387521618079
31,0.22912652688031046,1.47384539213137,6.4324520263918075
32,0.35961123123547317,0.14400483718271603,0.4004458834279894
33,0.23030847268275445,1.3223178364330477,5.741507557364229
34,0.2758562224683188,0.3938592108246768,1.4277698987555383
35,0.37381925326771115,-0.01431569586334186,-0.038295769247309625
36,0.46546482862310345,1.6758512991651546,3.60038223322374
37,0.324613891097111,0.5583008086058988,1.7198919205798202
38,0.3402441208613772,0.4280840194759271,1.2581672782241484
39,0.16252338420074466,0.9704199701857683,5.970955964017651
40,0.38781671490454206,1.232036287947601,3.1768519524767176
41,0.17700073039443615,0.294145791252516,1.6618337709512763
42,0.30654309343546804,0.9089227776688624,2.9650734175167592
43,0.22231409256082826,0.24892992899730362,1.119721769006582
44,0.4396704441574966,-0.06598860182492372,-0.15008650843331559
45,0.515066162322103,0.3379303594827572,0.6560911669274602
46,0.20528483477843293,0.24622393179479096,1.1994258224702483
47,0.13011786780958914,1.0749551905079777,8.26139567611911
48,0.3966858096252078,0.8686325686623668,2.189724329899924
49,0.4063624392960632,0.8895895318575329,2.1891529477934975
50,0.23224920634049417,-0.37703972821108395,-1.6234274129588042
51,0.2515963513542106,-0.519021750874598,-2.062914458341615
52,0.19897760492123903,0.6181614910344149,3.1066887717293645
53,0.20784209362038708,1.9490171149753164,9.377393582914422
54,0.35890981754731427,1.1928155745859352,3.3234409210015246
55,0.3801039736834621,0.7181276545936084,1.8892926786175646
56,0.3363294267192908,0.9053997483978011,2.6920027701098874
57,0.2581357865857973,0.09028731411085833,0.34976674604103875
58,0.23742494001976788,0.617081490961507,2.599059268626662
59,0.22692246660483356,2.1733786792384633,9.577626718747156
60,0.17142529852455554,0.45873732759667296,2.6760188347052045
61,0.4375943137987713,0.21631598237022703,0.49432996624746
62,0.1919785092403323,0.6519051326778291,3.395719319091743
63,0.22530825923423106,0.5362728465810536,2.3801739377141202
64,0.3320885062868757,0.43744663871675044,1.3172591957725293
65,0.2707543244034286,-0.07806289339884737,-0.28831633094263087
66,0.4572237068991668,0.31636640427299156,0.6919291355615578
67,0.19674622741271705,0.22589418802189495,1.1481500356702334
68,0.18662862274461928,1.6275317717157245,8.720697542428004
69,0.3415594872047148,0.2844374698281823,0.8327611455210546
70,0.27997340414310806,-0.2453602073108732,-0.8763696968354096
71,0.28723417795305906,0.9573065490164039,3.3328434514253757
72,0.14789860742094,0.18401136601514845,1.2441724044867206
73,0.25082379670170746,0.11041934428070677,0.4402267477516223
74,0.19834483582668683,0.24708477586493194,1.2457333453381862
75,0.39462853834479916,0.694936838952136,1.7609898206220154
76,0.23568692988861822,0.6583735745738724,2.793424204239959
77,0.4152444828802566,1.3156268168709064,3.1683185956989384
78,0.21217090015214618,-1.2388623113839716,-5.838983152239976
79,0.416516487059111,0.5549396163096689,1.3323352941630695
80,0.24596998155981847,1.336444389854108,5.433363784389652
81,0.24968680790762318,1.067469585650039,4.275234220804214
82,0.4071443772717261,0.0337314998624611,0.08284898857868513
83,0.16820117874598,0.4342420555252287,2.5816825943950588
84,0.4347713797289736,0.8303231924216714,1.9097926660657276
85,0.13396978555205827,-0.6024638006672307,-4.497012503114921
86,0.3345710929717807,1.4772280047143518,4.415288815280129
87,0.48002061286067155,0.12293530100188094,0.2561042124196519
88,0.2923121560338616,0.9582316670314119,3.2781109073014734
89,0.42330628265918957,0.7232754697499134,1.7086339120844887
90,0.2867112902442999,0.25491544292625246,0.8891015164036443
91,0.2440297674218141,0.19057499263977426,0.7809497777800142
92,0.4013950169933439,1.0854399578641467,2.704168990424079
93,0.22663055929343617,1.482064476756202,6.539561484456551
94,0.31208830523343034,0.4661212661713675,1.4935556967529633
95,0.2855725643048981,0.2816322069972506,0.9862019052241991
96,0.18759108157318816,1.2882068844112127,6.867100896311119
97,0.21621305025000082,0.6852065161490819,3.16912654142198
98,0.15041361890838947,1.6975060041939942,11.285587146386478
99,0.41208180219349716,0.576758825156191,1.3996221674583147
100,0.14698617362186006,1.484100575852079,10.096871966135465
101,0.2587178063201104,0.35644966399647804,1.377754662759642
102,0.20238581142068843,0.7714173947948347,3.8116179656059543
103,0.2804095294629457,0.8647978212949776,3.0840528956033753
104,0.1766594380268101,0.07214650031927056,0.4083931270534297
105,0.26699842642894056,0.46723866453861235,1.749967858567002
106,0.19721561501841647,0.3048127106829335,1.5455810162621724
