id,x,y,ratio
1,0.307686876019478,0.3739873063619368,1.2154802024713647
2,0.2272559443202572,0.5484309170967623,2.4132742434402235
3,0.14900166540473533,0.1665512513704977,1.1177811396811719
4,0.4486609905681111,0.26323817758555496,0.5867195569024912
5,0.34072944695386365,0.17865359539569087,0.5243268434614675
6,0.378261015746712,0.20833168883631073,0.5507617231584131
7,0.28416817986310844,0.131358671344229,0.4622567924653212
8,0.16241811769704267,0.16266791240940848,1.001537973200944
9,0.16649401579537831,0.30739145210599916,1.8462612643314715
10,0.21967039896312754,0.5058224611509907,2.302642793651478
11,0.30139613175074925,0.4726881666180617,1.568328577650654
12,0.40964306403628703,0.29361386177272,0.7167553598483754
13,0.3239983545869505,0.20173637979644546,0.6226463095889151
14,0.18101134301976715,0.37079342457059367,2.0484540824057724
15,0.34172712050369203,0.501586749582756,1.4677990697473389
16,0.19738911638627635,0.34689222495469674,1.757402998227387
17,0.3219183047807921,0.41340056195929403,1.2841784882061804
18,0.21759400494793635,0.3564260635342854,1.63803255342245
19,0.4770048034906187,0.24693234425111904,0.5176726574745604
20,0.3420062787400391,0.40994782765497007,1.1986558526505116
21,0.2813053795455268,0.3592196203747983,1.2769738742826344
22,0.15984845157535021,0.25803877485144155,1.6142713445666745
23,0.22297472701038543,0.4751954193352322,2.13116269142511
24,0.1924421284356026,0.016688116487115434,0.08671758425650453
25,0.18019791638568206,0.3264444864124462,1.8115885741639155
26,0.3023944533981165,0.277234928036048,0.9167989853010141
27,0.31653604139621505,0.23053247268495342,0.7282977055885743
28,0.19919765127695663,0.44952495579949286,2.2566779925255793
29,0.2386204163422075,0.33132164791991353,1.388488265164882
30,0.29840459119850354,0.3361223020415731,1.126397890500214
31,0.25077738038055497,0.2520530930449115,1.00508703242063
32,0.29636314762158206,0.17455039452431242,0.5889746951506637
33,0.4785693974363194,0.36822693347603974,0.7694326788311567
34,0.26113405760057795,0.4137299005811123,1.5843582579103486
35,0.200495058197066,0.3020932422437915,1.5067365996964621
36,0.17594923895904166,0.07592212382690777,0.431500154681438
37,0.27157634030443073,0.1768517242016978,0.6512044606074711
38,0.17316443133931575,0.2248674054796324,1.2985773333497377
39,0.23690146420323396,0.23976194866221243,1.0120745748389486
40,0.17231251119199284,0.29539503472950523,1.7142982403661464
41,0.23815297107392225,0.3446842444522311,1.4473228820027686
42,0.5087417249969997,0.3297754478012763,0.6482178119029282
43,0.22437535380204499,0.14114749013810285,0.6290686019937383
44,0.30107173185029,0.2717081578536787,0.9024698406052529
45,0.19628844308298024,0.040329146228917145,0.20545858734978167
46,0.18840734006341014,0.2983534231345956,1.5835552003132265
47,0.1900307650078358,0.2948280599906643,1.5514754149335095
48,0.17759827028691702,0.09008099557700591,0.5072177529177312
49,0.27853457183042984,0.25496880312210857,0.9153937389048137
50,0.5335819891325906,0.27110921731293397,0.5080928945027896
51,0.2631605339337245,0.42068755974117417,1.598596694773092
52,0.2132960271788916,0.20409818844159083,0.9568775899909916
53,0.19909782491254022,0.320248935647047,1.6085004232855185
54,0.4320485604388128,0.133081179643805,0.3080236617583919
55,0.4018950983896248,0.19149234548189387,0.4764734535185796
56,0.25572584905292006,0.34531026008293303,1.3503142578733771
57,0.24070719286344872,0.2101040009495792,0.8728613318537994
58,0.21808806229018823,0.426617964296666,1.956172932239673
59,0.15849000541927907,0.23349074278938678,1.4732206120612856
60,0.37231605152700753,0.34765802428352816,0.9337712485337455
61,0.29089304559685913,0.1977006807028413,0.6796335756229435
62,0.20673941194718337,0.2117856710912253,1.0244087912242448
63,0.22475566435800592,0.4596565049375584,2.045138689832469
64,0.3507880657247471,0.36000680025579,1.0262800688843177
65,0.1697500156237094,0.26891334110062737,1.584172703092627
66,0.2537132503081459,0.11441250280585105,0.4509520203099051
67,0.2150810122074036,0.43311739949199213,2.0137407530625486
68,0.3042971628712719,0.2801781178111764,0.9207385148368975
69,0.19327185795524815,0.15715199028535354,0.8131136728749297
70,0.3126529701056306,0.22500909559009763,0.7196768209624803
71,0.35362276103256507,0.3438512448341169,0.9723674003055807
72,0.1642980680902428,0.5447942520005139,3.315889580036198
73,0.17941976699317036,0.11579798112333323,0.6454025833605117
74,0.1877872026924599,0.28708708446343456,1.5287893975054232
75,0.39859274858610294,0.3564067778606855,0.8941627240458827
76,0.18045632091591443,0.16374622421560908,0.9074008789745215
77,0.16300245732327048,0.570622319571508,3.5006976516914454
78,0.2320404443516397,0.16177773293833775,0.6971962727893067
79,0.1460858293093997,0.21310207644502227,1.4587457075914378
80,0.361437666015644,0.15780475181078796,0.4366029516247423
81,0.19181537805218637,0.5282001648735684,2.7536903987430206
82,0.20995118602968274,0.4057326575747833,1.9325094811201546
83,0.19817870728262002,0.32859123001527757,1.6580551690988576
84,0.29358951754221585,0.17809608484051917,0.6066159525430276
85,0.33877263416145514,0.3776639150916833,1.1148005387934996
86,0.2806571145799321,0.28826656935413103,1.0271129943938468
87,0.13396978555205827,0.1818612442290683,1.3574795501811134
88,0.3345710929717807,0.5101072090481495,1.5246601387979875
89,0.48002061286067155,0.21770004078429211,0.4535222758183526
90,0.2923121560338616,0.3982406102808041,1.3623812833656896
91,0.42330628265918957,0.29321379732521524,0.692675278720789
92,0.4123633564644579,0.34874881134194774,0.8457318184915076
93,0.22418399463730143,0.4295523515222036,1.9160705572097583
94,0.1264172139110087,0.4580345829630432,3.623197892064575
95,0.20509098021397731,0.40091372244097245,1.9548091389620725
96,0.23240415384781135,0.38157487610013874,1.6418591052809282
97,0.3462920525194311,0.4979306789813214,1.4378923089878926
98,0.44102040355727956,0.17665579106237916,0.4005614924785111
99,0.22374341622567354,0.4024523864125851,1.7987228102687989
100,0.33203412316699243,0.505462162242098,1.5223199273042247
101,0.17775725178369817,0.3033015082924284,1.7062679876571072
102,0.2876222901508797,0.42059302154525857,1.4623102448861862
103,0.2318968610566082,0.344239147351792,1.484449361596835
104,0.2930251832357472,0.4599078581749622,1.5695164937579889
105,0.18624197046900715,0.19747934136396356,1.060337478532136
106,0.3197563502751443,0.27373102012388906,0.8560612475353458
107,0.41834915583736376,0.4119328690778336,0.9846628428192059
108,0.20022085991089555,0.4510439642903856,2.2527321303640093
109,0.3962814536487936,0.3843815084966987,0.9699709763287554
110,0.29495251921251686,0.3906734296971005,1.324529896337707
111,0.2147946598581041,0.163341037130534,0.7604520393497634
112,0.36658352799721766,0.04042377634967889,0.11027166597072442
113,0.3105365342030954,0.30997727554421606,0.9981990568024
114,0.39050796922649184,0.47858912208321597,1.2255553274141704
115,0.3354301935317565,0.3851981171957549,1.1483704348138435
116,0.22557450783145971,0.17717475442206296,0.7854378410278562
117,0.20990322172692377,0.4837564342393158,2.3046641697985217
118,0.28858006909743295,0.24077449073184357,0.8343420648726477
119,0.23873945085454834,0.42800626806722536,1.7927756243687918
120,0.09095884856407901,0.6275411284361535,6.899176257646458
121,0.256546561721757,0.41528946516720805,1.618768391905478
122,0.4092629055158555,0.3706201369787321,0.9055795968402851
123,0.23835322555431654,0.309159156962801,1.2970630300631238
124,0.35563523924321594,0.07748263610067052,0.21787108686291012
125,0.4100113132266613,0.27712402612204573,0.6758936087425637
126,0.16405822365161865,0.4033460939209731,2.4585545603461343
127,0.11952503260252724,0.23319169086568284,1.950986214253099
128,0.2298060733000013,0.29254170023259185,1.272993772669759
129,0.2973687321762839,0.43214531363039543,1.4532305076857048
130,0.287769061611499,0.4219716828666846,1.4663552798332613
131,0.12084040629953949,0.31168359183590943,2.579299436177891
132,0.18781039296708618,0.5289243874309137,2.8162679342437023
133,0.4119841799163093,0.27354310408819643,0.6639650681338398
134,0.2158718560688711,0.2820446056831614,1.3065371782099227
135,0.3272041351753165,0.29195623969486906,0.8922755194962265
136,0.29609525232135664,0.29987383374576015,1.0127613711965315
137,0.23275617927756306,0.27547012758872386,1.183513702810116
138,0.2566624207866592,0.2186646594484498,0.8519543249777357
139,0.07166000779429202,0.22141447647393903,3.0897914093106684
140,0.3819009080433411,0.33870558310305965,0.8868938930740136
141,0.2360748398771279,0.24166855918146501,1.0236946864276113
142,0.26035276425986775,0.3483994998800931,1.3381824497639774
143,0.2206245972419886,0.3809025868543613,1.7264738003649445
144,0.3115315344958412,0.2649573028212022,0.8504991420852109
145,0.23251485239435768,0.23177909558229678,0.9968356567140364
146,0.25999865600860766,0.4902072304225991,1.8854221708221832
147,0.44978661114134044,0.27535722011061026,0.612195235006856
148,0.39397015369749777,0.21153496862997914,0.5369314569763123
149,0.22927822057991099,0.27053633519726905,1.1799478141142423
150,0.1310489658462393,0.0788377582543679,0.6015900831057973
151,0.2787393740725868,0.43021027069233914,1.5434140660024143
152,0.27147410252066856,-0.015805519037915716,-0.058221093250367666
153,0.2829858962516114,0.25130347027913325,0.8880423851784177
154,0.2689368086472764,0.1978094940464496,0.7355240624792505
155,0.29212747656050714,0.12905264170532252,0.4417682418127224
156,0.2615811230817195,0.5492805228688776,2.0998477122421373
157,0.43905638862620056,0.4124813956160369,0.9394724830372784
158,0.2017547390696475,0.207889649325096,1.030407762829951
159,0.34470372237590347,0.3881759583344038,1.126114785354982
160,0.24093393476456157,0.3689674470147803,1.5314050607911744
161,0.36044436533989277,0.35269521796777137,0.9785011277265658
162,0.3991020616356692,0.3019480076570502,0.7565683986185253
163,0.18776357105087643,0.5402848491127747,2.877474294342107
164,0.21406313344822822,0.35970060800328685,1.6803482328276833
165,0.1588269867524305,0.14934915566197146,0.9403260662167413
166,0.3476280441825348,0.40522734711458847,1.1656923366683531
167,0.2509884431449191,0.33439952053555855,1.3323303509336422
168,0.27762569192257114,0.2993800712380275,1.0783586676175618
169,0.2146600920441727,0.14723588533626822,0.6859024606491367
170,0.2284251094034162,0.22268273573385342,0.974861022570766
171,0.3509535627256297,0.3115186400343739,0.8876349270114535
172,0.18540411085913872,0.16212215265646604,0.8744258792602435
173,0.23739891251208403,0.1339584429594098,0.5642757228409422
174,0.4237657037917876,0.21999751362846276,0.5191489345644545
175,0.20451328136387278,0.49296682203465025,2.4104391594869434
176,0.2894052744943758,0.4028493096441678,1.3919902128528643
177,0.18865803042944151,0.44592174698662906,2.3636510249342644
178,0.1922921194427595,0.24182348371073736,1.257583953058056
179,0.4076396553667764,0.33764149733753557,0.8282842282204868
180,0.27100721230608027,0.37131779005775,1.3701398826182427
181,0.19369542052243388,0.29504818734901583,1.5232584567730822
182,0.41398447199052396,0.30982698728694463,0.7484024359590872
183,0.39199157122505174,0.6144947219076649,1.5676222832732
184,0.26741809518106524,0.31774328861936246,1.1881891851941533
185,0.23402077509791933,0.5425974073651393,2.3185864893324317
186,0.2171210370031685,0.18132473723537523,0.8351320523249395
187,0.1846664991349691,0.31297282949057215,1.6948002531949582
188,0.22457125730886934,0.3670889052511602,1.6346210536919954
189,0.33979848916586897,0.2792354413159129,0.8217677541809408
190,0.20306523825239703,0.23734407974463437,1.1688070385027247
191,0.18881197742626488,0.31778597873771713,1.683081672410424
192,0.19503774611374028,0.5165555479536031,2.648490142274117
193,0.3369957566116345,0.09071934509561116,0.2692002593972103
194,0.2993270331849854,0.2205456340589221,0.736804931088947
195,0.3783393001671866,0.29402531512199026,0.7771471665567433
196,0.24140655165288202,0.31762191172783916,1.3157137184269425
197,0.14611421215220094,0.13044413323838994,0.8927545877776205
198,0.41148090159315814,0.2035947308388627,0.4947853716918364
199,0.2179468674663788,0.2182545148195389,1.0014115704287767
200,0.4445022292721016,0.4018112058529045,0.9039576843312885
201,0.3273490185619332,0.3869210748663705,1.1819833050550799
202,0.26435836113658423,0.2105332102480237,0.7963932343310638
203,0.14075365449366634,0.20230912669893128,1.4373277015555914
204,0.19771767487956018,0.2775229310879043,1.4036323826737167
205,0.32844873460739077,0.329299172756364,1.0025892568896324
206,0.194565427908453,0.1676016187386388,0.8614152089625028
207,0.30679949334931145,0.25926185642269994,0.8450530787790879
208,0.2675040772519215,0.40646050452001536,1.5194553619354068
209,0.4212354608559142,0.24575825199541596,0.5834225150372107
210,0.1954442249773512,0.42276269960436863,2.163086167694952
211,0.150123155997741,0.4392603898613935,2.9260002358863497
212,0.1987609572513808,0.05051737465516021,0.2541614578323292
213,0.44045168133917867,0.44876262127206473,1.0188691297706411
214,0.17318331353352984,0.25504007439652576,1.4726596298040442
215,0.2553409653756123,0.35343775149696055,1.3841795850385608
216,0.24946214786026166,0.3594655885450456,1.4409624531349876
217,0.27555963109641957,0.21092860620648582,0.7654553947805255
218,0.2541661690259231,0.2559785907294928,1.0071308534511723
219,0.24971780031867785,0.3242469361943456,1.2984534373623235
220,0.4045509877801866,0.24115157396164166,0.5960968610776739
221,0.29747785618091793,0.4116342113627004,1.3837474044197617
222,0.09377774493032423,0.39291224755821036,4.189824012617701
223,0.3149410122666144,0.28249625410928725,0.8969814762332035
224,0.2797874174837316,0.3628326373918414,1.2968154202750684
225,0.1891200961409157,0.2384309197480265,1.2607381479457829
226,0.15714848502360274,0.2673472029987134,1.7012394548923555
227,0.2627919080067212,0.265315836313876,1.0096042847220785
228,0.25948833136396343,0.13791595922965544,0.5314919499644545
229,0.2898102765259704,0.2079194405052755,0.7174329461248192
230,0.2988511632591867,0.03799738577854678,0.12714484817177213
231,0.4450844357264264,0.5000754101025817,1.1235517802063872
232,0.17996043709635795,0.617065901866048,3.428897550052329
233,0.3205531951428228,0.4288509793694534,1.3378465286498809
234,0.25940733105798747,0.24770002602155175,0.9548690278386208
235,0.3415211185055442,0.10393354033050048,0.30432536876577737
236,0.2362386954948505,0.14647219384841914,0.6200177898104416
237,0.2619841468746545,0.32801978081704014,1.2520596560141488
238,0.3209229638555619,0.3819896913321024,1.1902846924473278
239,0.439063091598377,0.3070787151610836,0.699395419558465
240,0.24094722334607382,0.4272543650066947,1.7732280084963956
241,0.16246027657605047,0.2892897182781833,1.7806797106045904
242,0.33016321469999993,0.2531169035231322,0.7666417464257028
243,0.23063106435032102,0.16230186522523407,0.7037294203295306
244,0.49854102842458503,0.31139981160596775,0.6246222353855349
245,0.2985476430583285,0.22482177350074864,0.7530515772881995
246,0.3902991402119906,0.38106852313715533,0.9763498913427746
247,0.42879583835350565,0.2957349698405261,0.6896871270395069
248,0.35373568187517146,0.29137610844122225,0.8237113849997325
249,0.09593385603912333,0.47864988869690084,4.989374017257265
250,0.3532759278880068,0.26460809037405464,0.7490125125591318
251,0.3193648158043442,0.4372476444652134,1.369116517622558
252,0.20955445054536503,0.21887849487126956,1.0444946136989155
253,0.3104708939160281,0.20176695412985857,0.6498739755760478
254,0.2502943707188725,0.446945739804638,1.7856803511839339
