"","id","Croot","Cveg","ratio"
"1",1,0.436791883636355,0.252379471946401,1.73069497399185
"2",2,1.46295862037983,0.120631347760544,12.127516168383
"3",3,0.500133376438293,0.58063677164016,0.861353260534183
"4",4,0.546711987534249,0.40988637369538,1.33381352155062
"5",5,0.838935859542118,0.250945618378031,3.34309825756082
"6",6,0.460754906804234,1.90857495557155,0.241413052947797
"7",7,-0.103106268964831,0.929776291984103,-0.110893630923635
"8",8,1.43319627640562,0.931598715442683,1.53842663439545
"9",9,1.6680145851286,2.87895280945847,0.579382398922459
"10",10,2.1565253454375,2.32402997611872,0.927924926785595
"11",11,0.735939656211295,0.405157307986774,1.8164294255685
"12",12,0.414434266258538,3.64493645218595,0.113701369473806
"13",13,0.602357892200035,0.622763556823342,0.967233688613067
"14",14,0.437083510531043,0.277557830963134,1.57474753644799
"15",15,2.26810528197295,3.06452823299701,0.74011564245072
"16",16,0.662475539312075,0.69715126448164,0.950260830129386
"17",17,0.300120823835381,0.701499813235965,0.427827375250389
"18",18,0.240050967814873,0.652965869066353,0.367631723474477
"19",19,1.09426744879473,0.395321341063221,2.7680454737194
"20",20,0.331024976686257,0.433322565294472,0.763922775314743
"21",21,0.374203999809471,1.55949782873211,0.239951600390303
"22",22,-1.21878035087065,0.730595775469051,-1.66820065457972
"23",23,0.702246162971691,0.387197585693745,1.81366358912975
"24",24,1.62248806999227,0.426234682288474,3.80656041709477
"25",25,0.539855789836895,1.54234560647579,0.35002258091197
"26",26,0.737655829771501,1.76215536272862,0.418609984893315
"27",27,0.0619737091707686,2.07089365651733,0.0299260703106268
"28",28,0.495531713742811,1.17182595120578,0.422871428331932
"29",29,0.556828573521775,0.45888343733301,1.21344229976574
"30",30,-0.124563332366518,1.42019580249354,-0.0877085625431459
"31",31,0.563811411621507,1.11648339749294,0.50498862131541
"32",32,0.374696039789947,1.77798702883318,0.210741717298041
"33",33,-0.0499824923383232,0.0957729767936807,-0.521885128891819
"34",34,0.443514693927805,0.644687532268359,0.687952956631999
"35",35,1.32548876090994,0.462285726121822,2.86725002744438
"36",36,0.588261180066344,2.01376296801113,0.292120368390394
"37",37,-0.787796812469132,2.06809141518263,-0.38092939542499
"38",38,1.89347397311821,0.670474745220053,2.82407948489807
"39",39,0.59878876797811,0.877550594850624,0.682341019984193
"40",40,0.370881691915464,1.68157855315489,0.220555674440326
"41",41,0.631274509155544,0.420773631386286,1.50027107705333
"42",42,0.567633433381392,2.33208965997102,0.243401204989882
"43",43,0.332472663108032,0.362501105792301,0.917163169423615
"44",44,0.545370124004586,1.92121091317603,0.283867908652992
"45",45,-1.73817271761555,0.591116816535246,-2.94048937366327
"46",46,1.37485801745536,1.62021010260422,0.848567735286612
"47",47,0.479061546746134,0.745909947029976,0.642251184145802
"48",48,1.17163645384104,0.825742754319759,1.41888796203392
"49",49,-0.0625399018107023,1.08453316181537,-0.0576652738824683
"50",50,0.535858236398912,0.397510707911619,1.34803472141448
"51",51,0.0872546022806824,0.129875855480758,0.671830818420364
"52",52,-0.479316860973936,0.524811647747756,-0.913312162622415
"53",53,0.0516677914823799,1.89619464093807,0.0272481476146453
"54",54,-0.390527904051526,0.530801046702729,-0.735733108435707
"55",55,0.546998429581855,0.769918722258049,0.710462564123126
"56",56,0.109837622119956,2.9852601516269,0.0367933166763027
"57",57,-0.0936082819349965,0.59700156107808,-0.156797382180972
"58",58,0.370584462974616,0.534871374051336,0.692847815293715
"59",59,0.0463057712511984,0.295276091555574,0.15682194588546
"60",60,0.508587079398759,0.296762105359037,1.71378713863566
"61",61,-1.06975153785395,0.101271368882835,-10.5632179129681
"62",62,0.499264991550914,1.49613455611151,0.333703268540576
"63",63,0.696340014597487,2.49761313400152,0.278802191227212
"64",64,1.45390875719564,0.248270549027447,5.85614670322782
"65",65,0.6235869481974,0.50940473607931,1.2241483127874
"66",66,0.230782745300507,2.21275953535105,0.104296351055558
"67",67,-0.687561127782606,0.344604633905978,-1.99521730160541
"68",68,-0.138951620224854,0.865111768303136,-0.160616957618551
"69",69,0.147191487459996,0.63984879735555,0.230041047304189
"70",70,0.85369168000828,1.89634788767983,0.450176724194191
"71",71,0.604311907788793,0.73075427061961,0.826970066526459
"72",72,0.97030822907713,0.302178834765017,3.21103968063041
"73",73,0.198784375303674,0.390683506955041,0.508811792064079
"74",74,0.887004716611659,0.164590104621014,5.38917402509755
"75",75,0.243896730418441,0.578467910714236,0.421625341528973
"76",76,0.974328113371565,2.5411658648186,0.383417755944521
"77",77,0.408968309425771,2.19913612701279,0.185967709957681
"78",78,1.37992073155175,0.924027844412631,1.49337570279488
"79",79,-0.380621738459106,0.272007161770567,-1.39930778285961
"80",80,-0.985636601241108,0.461325333613882,-2.13653257131996
"81",81,1.18074404165314,2.67461751784282,0.441462763844251
"82",82,1.88556871938442,0.819003030714921,2.30227318907291
"83",83,-0.543498402576557,2.56994761774879,-0.211482288130311
"84",84,0.235145921011354,0.20762692559391,1.13254059096009
"85",85,0.260927845609264,0.991485778155851,0.263168520777561
"86",86,2.3105236981972,1.30323716354989,1.77291114988123
"87",87,0.432774708967527,2.17314206790802,0.199146993359775
"88",88,0.557208651041835,0.467938026731947,1.19077445988596
"89",89,0.410102951138914,0.341497884922639,1.20089455673149
"90",90,0.541689628769434,0.483839058172452,1.11956573083516
"91",91,-0.0546692484472055,0.703406814624774,-0.0777206693346699
"92",92,0.589998672228785,0.447264765772409,1.31912620304414
"93",93,0.424901096244911,2.83730354008088,0.14975524833441
"94",94,1.25838926358712,0.819927542766233,1.53475666806073
"95",95,0.621365784141599,1.52816881480187,0.406608077669849
"96",96,0.460488935550803,0.333970274703987,1.37883210102742
"97",97,0.335120756119066,2.09938172853058,0.159628309404039
"98",98,0.887954931605079,0.49393685306379,1.79770941588439
"99",99,0.228801734363966,0.14049955193878,1.62848728844104
"100",100,0.984034273770236,1.79884401525691,0.54703702234554
"101",101,1.88583949162994,0.897595756838732,2.10098975765186
"102",102,0.926457612038363,0.394922683029698,2.34592149767375
"103",103,1.10287129368649,0.400304478264976,2.75508107844965
"104",104,0.141009023079231,0.118416594778381,1.19078768768121
"105",105,-0.344287556428232,0.658103964060624,-0.523150710571494
"106",106,-0.775489334086395,0.531216675753228,-1.45983620146489
"107",107,0.0414813146320304,1.06267585714322,0.0390347765531668
"108",108,-1.28681999099235,0.325507536574344,-3.95327249419445
"109",109,-0.0154948510540724,0.397687840845756,-0.0389623454946969
"110",110,0.55156502697806,2.70481188786332,0.203919921179351
"111",111,1.70552724801543,0.522221206791539,3.26590959125151
"112",112,-0.0479773216826456,0.282498053590366,-0.169832397331185
"113",113,0.776583213091065,0.235364239559588,3.29949534620978
"114",114,0.991029319872259,0.338780629200966,2.92528330858131
"115",115,1.39544888292372,3.16471510698267,0.440939811563065
"116",116,-0.452414565493187,0.208705910272635,-2.1677132425344
"117",117,0.892735646048722,0.520629342408815,1.71472403364411
"118",118,0.554782384749021,2.07903726197415,0.266845811230063
"119",119,2.24067211934167,-0.39681650909576,-5.64662020853811
"120",120,0.5030575903543,0.418200346723982,1.20291050520416
"121",121,-0.595503909735268,1.82414989766814,-0.326455578292396
"122",122,1.0872787236286,0.138441993704325,7.85367715774695
"123",123,0.464582636022795,0.319299886420782,1.45500407541816
"124",124,0.628290895423513,0.40866606506168,1.53741880997309
"125",125,0.898129108068058,0.475162283155313,1.8901523540632
"126",126,0.52406078399859,0.854484209268464,0.613306575258126
"127",127,0.557629584258658,0.200752040265705,2.77770319803779
"128",128,0.108499581850357,2.91149044619343,0.0372659927468465
"129",129,0.97439891922162,0.462240839611078,2.10798967923618
"130",130,1.72287256436834,1.40049891228449,1.23018486430525
"131",131,0.392547317833118,0.582251656544466,0.674188408776367
"132",132,0.414902380848418,1.27789170213828,0.324677263459938
"133",133,0.765857887390505,1.72038986793073,0.445165309135232
"134",134,2.35379949718334,0.790297169535344,2.97837267792223
"135",135,2.20041059160892,0.208836848996551,10.53650542125
"136",136,0.416410040118111,0.332230398148934,1.25337730213188
"137",137,1.34600237730601,0.339308831899281,3.96689461270951
"138",138,0.87134433189478,0.378137783309699,2.3043038023554
"139",139,0.589472516053,2.32103677863871,0.253969485308512
"140",140,0.465848307733054,2.32321377254927,0.200518916183024
"141",141,0.296115229320736,0.309951532328144,0.955359785113887
"142",142,0.499912567114612,0.245263433613111,2.03826783206173
"143",143,-0.857522441203733,1.15818099654077,-0.740404516880315
"144",144,-0.150842008088143,0.24187545641873,-0.623635032349078
"145",145,1.49651207892589,0.3755759603531,3.9845789850845
"146",146,1.93390209142496,0.576162028608274,3.35652471943755
"147",147,-0.513098744863347,0.296211512431212,-1.73220392634976
"148",148,-0.283133689188399,2.49120522583244,-0.113653297710063
"149",149,1.14459315336678,0.351372457452222,3.25749252421817
"150",150,-0.257129629515955,0.201191578623787,-1.27803375904102
"151",151,0.154445415282867,-0.0200281598922256,-7.71141313600249
"152",152,0.27712077457108,2.68640277494805,0.103156822631126
"153",153,0.565479666535587,0.755438570172825,0.748544870307879
"154",154,0.534237555139338,0.336621524641156,1.58705702408319
"155",155,-0.308214569928416,0.994742758115551,-0.309843492112775
"156",156,0.541189135785331,2.57335023314915,0.210305277849043
"157",157,0.384431935948736,3.82495218765009,0.100506337619064
"158",158,2.32830064640157,0.317292331020281,7.33803000820953
"159",159,0.866126810542075,0.184315479704782,4.69915392852164
"160",160,0.153568196900473,0.373953892835167,0.41066077888956
"161",161,0.4722223676821,0.341376127723753,1.38329053888686
"162",162,0.682168811985265,0.379910367931075,1.79560462037463
"163",163,0.919172893923031,0.591472409636134,1.55404187743684
"164",164,1.81310816270335,0.152438950282855,11.8939953295341
"165",165,1.77037788792894,0.321317338304866,5.50974901407035
"166",166,0.531085733889462,0.603450885044382,0.880081125161333
"167",167,1.93023514251906,1.35265182442417,1.42700073120499
"168",168,1.98468842879275,0.466424634610602,4.25511064708168
"169",169,-0.0263006168487107,0.354802446477426,-0.0741274957651231
"170",170,0.128262510739923,0.283931662552354,0.451737258137854
"171",171,2.83159782313593,1.77649217923941,1.59392642209562
"172",172,-0.415764122733334,0.0498222436183988,-8.34494981634663
"173",173,0.504320319378379,2.06687590259979,0.244001257523021
"174",174,0.536461423702224,0.295828954915257,1.81341756710698
"175",175,0.253972892677885,0.25944174572863,0.978920689747186
"176",176,2.35072482408551,2.41219740845369,0.974515939635481
"177",177,2.45165799109692,0.653896487735328,3.74930594838928
"178",178,-0.0240688194431966,0.462572583695449,-0.052032524822187
"179",179,-0.448799580130176,0.489588634555845,-0.916687088819633
"180",180,-0.0570615332224372,0.312275214663402,-0.182728345200061
"181",181,0.396802694641566,0.675446637167271,0.587467125909016
"182",182,-0.0876913152365177,1.4243245258696,-0.061566948854566
"183",183,0.592326898284335,0.214301629285778,2.76398691068489
"184",184,0.231262652295809,1.49350399904364,0.15484568668306
"185",185,-0.127125305893701,0.748052644834803,-0.169941656876001
"186",186,0.486109511228579,0.31137762005052,1.56115751398481
"187",187,0.491083231565314,2.18376873606047,0.224878771939574
"188",188,0.619156931568631,0.136294538376911,4.54278607889926
"189",189,0.440751831006561,0.692268571134252,0.636677511279196
"190",190,0.736919685877444,0.660182225219882,1.1162367869447
"191",191,-0.551854961727932,0.626878991746057,-0.880321352277001
"192",192,0.489708975574608,1.70914323898601,0.286523074487975
"193",193,0.25859428715639,0.689484768670409,0.375054386850429
"194",194,0.395489024409883,0.347058362645144,1.13954615988971
"195",195,1.73769264814117,0.254157213001624,6.83707783705539
"196",196,0.503973334716503,0.705687251372538,0.714159613534595
"197",197,1.59223199597846,0.456843945589815,3.48528641202148
"198",198,-0.610567426784944,1.94266837432436,-0.314293182951152
"199",199,0.616418304409035,0.207764841633718,2.9669038301281
"200",200,0.409867417397862,0.247355994961285,1.65699407229654
"201",201,0.441627250407815,2.90901562335595,0.151813296175542
"202",202,0.631471225827589,0.228598313675973,2.76236169756995
"203",203,2.08750747111402,0.495570235864781,4.21233423648068
"204",204,0.484837592809356,0.813067112882013,0.596306977773078
"205",205,-0.000977892815408776,1.9082533888008,-0.000512454384280333
"206",206,0.518310421506671,0.107795672892391,4.80826741555835
"207",207,1.53589755551498,1.0256752482013,1.4974501512135
"208",208,0.498730568758502,1.13265798788595,0.440318767088163
"209",209,0.547024961679279,0.206908711494588,2.64379859952676
"210",210,0.785010223477298,0.745399231040936,1.05314064032645
"211",211,0.719125815314462,1.02318980912162,0.702827382469547
"212",212,0.840417956372927,0.294865691463247,2.85017206377053
"213",213,0.683350559605644,0.313669105283698,2.17857145665522
"214",214,0.0122199521487575,0.204826779039176,0.0596599341457216
"215",215,0.539419374263489,2.40926430973673,0.223893813594256
"216",216,1.32772228837043,0.767479784070332,1.72997688789775
"217",217,0.686187566225875,1.37648524032646,0.498507027989005
"218",218,0.811620711622373,0.143477675187403,5.65677350544103
"219",219,0.699117944381537,2.38800387097638,0.29276248371226
"220",220,0.318012522411837,2.83999244539401,0.111976538151571
"221",221,0.689470394978132,0.0970147767211076,7.10685957624971
"222",222,0.324257789471327,0.782260445256549,0.41451385077381
"223",223,-0.153828647836809,1.80701559584134,-0.0851285667875971
"224",224,0.562951049013716,2.05309337459487,0.274196515355665
"225",225,2.56654474868671,0.786526150563168,3.26313975301268
"226",226,0.180615688078771,0.18547601218031,0.973795403273962
"227",227,0.181179669971879,0.336036011256817,0.539167422248123
"228",228,-0.553394785121069,0.822493487272208,-0.672825735017547
"229",229,0.584621706337109,0.268786929112362,2.17503770837278
"230",230,-0.231340893875803,2.19586516225328,-0.105352959668258
"231",231,0.648679033108451,0.223237702986001,2.90577722504665
"232",232,0.390866845925576,0.437220962450619,0.893980114161889
"233",233,-0.730942533874442,0.611960456778738,-1.1944277212322
"234",234,0.464488977833454,1.24559981538605,0.372903858924783
"235",235,0.959981112202557,0.907616102822715,1.05769510833599
"236",236,-0.893402590978246,0.206441329978683,-4.32763435049802
"237",237,2.444441685831,1.30273288230926,1.87639516820817
"238",238,0.910723466573356,0.863940841378712,1.05415026464079
"239",239,-0.828293728293141,0.68868273432117,-1.20272178612055
"240",240,0.987093616156554,0.669585021348102,1.4741871228977
"241",241,1.49362775372225,1.98273234095805,0.753317895142891
"242",242,0.44329420680195,1.91953659159536,0.230938138268842
"243",243,0.368014104366316,1.98752162155682,0.185162314902543
"244",244,0.589025047137652,0.305863886483111,1.92577506913415
"245",245,0.575532586533333,2.0717142041724,0.277805010640086
"246",246,0.628479663248362,0.302467210287652,2.07784395092171
"247",247,-0.399992232610054,0.728617588940816,-0.548974165160518
"248",248,0.320905207506199,0.656762798446393,0.48861660292775
"249",249,0.282931996247382,2.96682475197546,0.0953652540680039
"250",250,-0.109185697165755,-0.113235903633823,0.964232135408524
"251",251,0.834179512283685,0.152864403591459,5.45698993804397
"252",252,1.44210262331071,0.327503399354847,4.4033210835415
"253",253,2.09466534986348,2.31564279204662,0.904571878295686
"254",254,0.38928223771197,0.489349349147094,0.79550987120033
"255",255,1.17196447149164,0.291955385832388,4.01419027825185
"256",256,0.383607696273439,0.738795900306396,0.51923365589109
"257",257,0.380638806539624,0.864354225885624,0.440373628242077
"258",258,0.217425530411558,1.70561546516868,0.12747628926433
"259",259,0.372319851331859,0.359955969302838,1.03434831780389
"260",260,0.369274561613453,0.449897092982181,0.820797838825064
"261",261,1.60942660900974,0.779646682537884,2.06430251684107
"262",262,1.41670299462684,0.14594873078743,9.70685381766165
"263",263,0.471124163859658,0.601814878058031,0.782839010859796
"264",264,0.820581611968875,0.604133374370195,1.35827889466349
"265",265,0.489970025355248,0.765103281055631,0.640397234578873
"266",266,0.940697431374254,1.89462710040622,0.496507957250566
